links,url,text
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,"""States like Nevada and Hawaii and Alaska and Texas are not doing very well,"" said Goldwein. ""States like California have a $25 billion surplus. Idaho has had the fastest revenue growth it's seen in years. So there really are big differences between the states."""
Supreme Court Paves Way For N.Y. Grand Jury To Get Trump Financial Records,https://www.npr.org/2021/02/22/970134628/supreme-court-paves-way-for-ny-grand-jury-to-get-trump-financial-records,"Trump was linked to those schemes in federal court documents that, among other things, also resulted in prison time for his former lawyer, Michael Cohen."
The Republican Rift Goes Far Deeper Than Just Trump And McConnell,https://www.npr.org/2021/02/19/969139850/the-republican-rift-goes-far-deeper-than-just-trump-and-mcconnell,"After voting to acquit Donald Trump on an impeachment charge of incitement of insurrection following the Jan. 6 Capitol riot, Republican Senate leader Mitch McConnell said unequivocally that the former president is to blame."
Ocasio-Cortez Fundraising Drive For Texas Relief Raises $4 Million,https://www.npr.org/sections/live-updates-winter-storms-2021/2021/02/20/969809679/ocasio-cortez-fundraising-drive-for-texas-relief-raises-4-million,"Winter storms across Texas left dozens dead, knocked out power for millions for days and many still do not have safe drinking water."
Ousted Capitol Security Officials Say They Didn't Have Intel To Plan For Riot,https://www.npr.org/2021/02/23/970259610/ousted-capitol-security-officials-to-testify-on-insurrection-in-1st-public-heari,"""The use of the word 'optics' has been mischaracterized in the media. Let me be clear: Optics, as portrayed in the media, played no role whatsoever in my decisions about security and any suggestion to the contrary is false,"" he said."
Here's What's In House Democrats' $1.9 Trillion COVID-19 Relief Plan,https://www.npr.org/2021/02/22/970122376/highlights-from-the-house-covid-bill,"Expanded tax credits for low-income workers without children: The bill would expand the Earned Income Tax Credit for childless workers. Anyone 19 or older earning up to $11,610 would be eligible for $1,502. The legislation would increase both the income threshold and the amount of the payment."
White House: China And WHO Need To 'Step Up' On Investigation Into Origin Of Pandemic,https://www.npr.org/sections/coronavirus-live-updates/2021/02/21/969949121/white-house-china-and-who-need-to-step-up-on-investigation-into-origin-of-pandem,"Sullivan said Biden is ""prepared to go to the table"" to talk with Iranians about getting constraints back on their nuclear program, and noted that Iran has not yet responded."
"Collins, Romney Deliver New Blow To Tanden's Nomination To Lead OMB",https://www.npr.org/2021/02/22/970227939/collins-romney-deliver-new-blow-to-tandens-nomination-to-lead-omb,"""I do think the last several years have been very polarizing, and I apologize for my language that has contributed to that,"" Tanden told members of the Senate Committee on Homeland Security and Governmental Affairs. ""I know it's on me to demonstrate to this committee and to Republican members and Democratic members I can work with anyone."""
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,"While states and cities with more than 500,000 residents got direct assistance in the CARES Act passed last spring, most cities and towns, including Dayton, had to wait for it to trickle down through their states and counties. The deadline to spend it isn't until the end of this year, so some are trying to make it last as they manage strapped budgets."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"Four years later, though, McConnell did an about-face and pushed through Trump's Supreme Court nominee, Amy Coney Barrett, to replace liberal icon Ruth Bader Ginsburg after her death — in a shorter timetable and in another election year."
Ousted Capitol Security Officials Say They Didn't Have Intel To Plan For Riot,https://www.npr.org/2021/02/23/970259610/ousted-capitol-security-officials-to-testify-on-insurrection-in-1st-public-heari,Sund said the intelligence he based his planning on indicated that the protests expected on Jan. 6 were anticipated to be similar in nature to previous pro-Trump Make America Great Again rallies.
The Republican Rift Goes Far Deeper Than Just Trump And McConnell,https://www.npr.org/2021/02/19/969139850/the-republican-rift-goes-far-deeper-than-just-trump-and-mcconnell,"His approval ratings among Republicans continue to tower over others in the party, and two-thirds of Republicans say they still want him to lead the GOP."
"Corporate Lawyers Who Become Judges Less Likely To Side With Workers, Study Says",https://www.npr.org/2021/02/24/970538084/how-judges-work-experience-can-impact-court-rulings-and-legal-precedent,"Shepherd concluded that judges appointed by former President Barack Obama with corporate backgrounds are 36% less likely to rule on behalf of employees. Obama judges who have a background as prosecutors are 50% less likely to decide in favor of employees in those cases compared with non-prosecutors, she reported."
"Watch: President Biden Delivers Emotional Remembrance Of 500,000 COVID-19 Victims",https://www.npr.org/2021/02/22/970155352/white-house-to-honor-victims-of-the-coronavirus-in-evening-ceremony,"While President Donald Trump repeatedly downplayed and sought to minimize the COVID-19 pandemic, Biden is pushing Americans to acknowledge and directly confront the enormity of the loss that the country has experienced over the past year, even if that action brings pain."
"Not All COVID-19 Aid Is Spent. But Schools, Cities And States Say They Need More",https://www.npr.org/2021/02/24/970708820/not-all-covid-19-aid-is-spent-but-schools-cities-and-states-say-they-need-more,"""Appraisals are going on right now and many of our commercial businesses, the values have really gone down,"" said Williams. ""So we're bracing for another 10% hit. And then: we don't know."""
Ousted Capitol Security Officials Say They Didn't Have Intel To Plan For Riot,https://www.npr.org/2021/02/23/970259610/ousted-capitol-security-officials-to-testify-on-insurrection-in-1st-public-heari,"The union also said it credits Sund, Stenger and Irving for quote ""having the decency to resign"" — a move Sund at least now says he regrets making."
Ousted Capitol Security Officials Say They Didn't Have Intel To Plan For Riot,https://www.npr.org/2021/02/23/970259610/ousted-capitol-security-officials-to-testify-on-insurrection-in-1st-public-heari,"Sund said he made the call at 1:09 p.m. on Jan. 6, but Irving maintained that he didn't recall such a call. Sen. Rob Portman, R-Ohio, suggested looking at the phone records to sort out when the call was made. Texas Sen. Ted Cruz echoed that request later in the hearing."
Ousted Capitol Security Officials Say They Didn't Have Intel To Plan For Riot,https://www.npr.org/2021/02/23/970259610/ousted-capitol-security-officials-to-testify-on-insurrection-in-1st-public-heari,"When Pickle, who was a former assistant director for the Secret Service, reached his last day on the job as the Senate sergeant-at-arms more than a decade ago, he issued a stark warning to congressional leaders. Pickle said the Capitol had security weaknesses that had long gone ignored by lawmakers and that this could allow an attack one day."
The Republican Rift Goes Far Deeper Than Just Trump And McConnell,https://www.npr.org/2021/02/19/969139850/the-republican-rift-goes-far-deeper-than-just-trump-and-mcconnell,"That means state party officials are fully in his camp, something that has been made perfectly clear since Trump's impeachment. County and state parties in a number of states have moved to censure Republicans who voted to impeach or convict the former president."
"Biden's Agenda To Come Into Sharper Focus, Even As Trump Plots His Comeback",https://www.npr.org/2021/02/22/969971584/bidens-agenda-to-come-into-sharper-focus-even-as-trump-plots-his-comeback,"""It's stunning,"" Dr. Anthony Fauci, a Biden medical adviser and the director of the National Institute of Allergy and Infectious Diseases, said on NBC's Meet the Press on Sunday. He called it ""horrible,"" ""devastating"" and ""historic."" ""People will be talking about this decades and decades and decades from now,"" he noted somberly."
